week,game_id,label,team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,89,A. Perez,Alex Daniel,Perez,2,1,,0,,,25:20,4,11,36,3,7,42,1,4,25,0,0,0,1,1,2,4,2,0,1,0,1,3,11,3,3,-8,2,A. Perez,2:89
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,66,Y. Saybir,Yigitcan,Saybir,3,1,,0,,,26:16,2,7,28,1,3,33,1,4,25,0,0,0,2,3,5,1,0,0,0,1,1,2,5,0,0,-17,2,Y. Saybir,2:66
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,92,S. Whaley,Shaqwan Malic,Whaley,5,0,,1,,,14:49,2,6,33,0,4,0,2,2,100,0,0,0,3,1,4,0,0,2,0,0,1,0,4,0,2,-7,4,S. Whaley,2:92
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,57,E. Postel,Efe Evan,Postel,6,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Postel,2:57
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,55,T. Geçim,Tolga,Geçim,8,1,1.0,1,,,24:05,2,6,33,1,4,25,1,2,50,1,2,50,3,0,3,5,3,0,0,0,2,4,6,0,0,-15,2,T. Geçim,2:55
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,94,W. Kidd Jr,Warren Lynn,Kidd Jr,15,0,,1,,,15:11,5,6,83,0,0,0,5,6,83,1,2,50,6,2,8,0,2,0,0,1,3,2,11,6,0,-15,10,W. Kidd Jr,2:94
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,56,K. Efeoglu,Karahan Tuan,Efeoglu,16,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K. Efeoglu,2:56
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,91,M. Lewis Iii,Maxwell Robert ,Lewis Iii,21,0,,1,,,14:49,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,4,0,M. Lewis Iii,2:91
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,88,M. Blazevic,Marek,Blazevic,22,1,,0,,,23:44,5,9,55,0,0,0,5,9,55,1,2,50,4,0,4,3,1,0,0,0,3,3,11,2,3,-5,10,M. Blazevic,2:88
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,90,H. Besson,Hugo Eric,Besson,25,0,,0,,,20:27,2,7,28,1,6,16,1,1,100,5,6,83,1,0,1,2,1,0,0,0,0,5,10,0,0,-20,0,H. Besson,2:90
week06,2715614,ESENLER EROKSPOR vs TOFAŞ,2,TOFAŞ,TOF,93,J. Thomasson,Joseph ,Thomasson,32,1,,0,,,21:28,2,5,40,2,3,66,0,2,0,0,0,0,3,1,4,2,1,0,0,0,3,0,6,0,0,-16,0,J. Thomasson,2:93
week06,2715613,ONVO BÜYÜKÇEKMECE BASKETBOL vs ALİAĞA PETKİM SPOR,1,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,5,J. Lecque,Jalen Evander,Lecque,0,1,,1,,,29:31,4,7,57,0,3,0,4,4,100,2,2,100,0,1,1,0,0,1,0,0,3,3,10,2,4,2,8,J. Lecque,1:5
week06,2715613,ONVO BÜYÜKÇEKMECE BASKETBOL vs ALİAĞA PETKİM SPOR,1,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,13,K. Van Der Vuurst De Vries,Keye Jord,Van Der Vuurst De Vries,1,1,,1,,,34:37,5,15,33,2,8,25,3,7,42,4,5,80,2,0,2,12,0,0,0,0,3,7,16,0,1,-6,6,K. Van Der Vuurst De Vries,1:13
week06,2715613,ONVO BÜYÜKÇEKMECE BASKETBOL vs ALİAĞA PETKİM SPOR,1,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,8,Y. Özkan,Yigit,Özkan,2,1,,1,,,21:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,1,0,0,0,-4,0,Y. Özkan,1:8
week06,2715613,ONVO BÜYÜKÇEKMECE BASKETBOL vs ALİAĞA PETKİM SPOR,1,ONVO BÜYÜKÇEKMECE BASKETBOL,BÇB,10,M. Türen,Metin,Türen,7,0,,0,,,4:40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M. Türen,1:10
